Key,english
modscopeaimpointMicroH2cantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "
modscopeaimpointMicroT1canted,[09FF00]Aimpoint Micro T-1 reflex sight (Canted)[-]
modscopeaimpointMicroT1cantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "
modscopeBelOMOpk06canted,[09FF00]BelOMO PK-06 reflex sight (Canted)[-]
modscopeBelOMOpk06cantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "
modscopeburrisfastfirecanted,[09FF00]Burris FastFire 3 reflex sight (Canted)[-]
modscopeburrisfastfirecantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "
modscopeleupolddeltapointcanted,[09FF00]Leupold DeltaPoint reflex sight (Canted)[-]
modscopeleupolddeltapointcantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "
modscopeSIGromeo4canted,[09FF00]SIG Sauer ROMEO4 reflex sight (Canted)[-]
modscopeSIGromeo4cantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "
modscopeRMRcanted,[09FF00]Trijicon RMR reflex sight (Canted)[-]
modscopeRMRcantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "


modSKStactickit, [09FF00]SKS Tactical Upgrade Kit[-]
modSKStactickitDesc,"Parts to upgrade your SKS. Allowing the installation of some AR-15 styled stocks, foregrip, bipod, laser/light and canted sight. "
modmagP90ZakuPlate, [BB00FF]P90 'Zaku' 100-rd magazine[-]
modmagP90ZakuPlateDesc,"Weight: [4FBE28]1.180kg[-]\nMagazine Size: [4FBE28]100[-]\nReload Time: [FF4F33]+20%[-]\n\nCompatibility: FN P90"
modstockIWICarmelErgo, [004CFF]IWI Carmel Ergo Stock[-]
modstockIWICarmelErgoDesc,"Weight: [4FBE28]0.630kg[-]\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: IWI Carmel"

modstock_ak_hera_arms_cqr47, [09FF00]AK Hera Arms Kit[-]
modstock_ak_hera_arms_cqr47Desc,"Parts to upgrade your AK. not fully implemented yet. "
modstock_ak_promag_archangel_opfor_aa47, [09FF00]AK Promag Archangel Kit[-]
modstock_ak_promag_archangel_opfor_aa47Desc,"Parts to upgrade your AK. not fully implemented yet. "
modstock_ak_izhmash_ak_evo, [09FF00]AK Izhmash Evo Kit[-]
modstock_ak_izhmash_ak_evoDesc,"Parts to upgrade your AK. not fully implemented yet. "

modmagmp9Cmag100,"[BB00FF]UZI/MP9 Custom 100-Round C-Mag[-]"
modmagmp9Cmag100Desc,"Weight: [4FBE28]1.180kg[-]\nMagazine Size: [4FBE28]100[-]\nReload Time: [FF4F33]+20%[-]\n\nCompatibility: MP-9N, UZI, UZI Pro SMG"

modhandguardUziRailedForegrip, [09FF00]UZI Railed Vertical Foregrip[-]
modhandguardUziRailedForegripDesc,"Allowing the installation of [4FBE28]Laser/Light[-] on the standard UZI\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: UZI"
modstockm3benelliurbino, [004CFF]Benelli M3 Urbino Fixed Stock[-]
modstockm3benelliurbinoDesc,"Weight: [4FBE28]1.043kg[-]\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: Benelli M3"
modsilencerUziPro, [004CFF]UZI Pro Reinforced Silencer[-]
modsilencerUziProDesc,"Weight: [4FBE28]0.369kg[-]\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: UZI Pro SMG"

modsilencerco9ospreyDesc,"Weight: [4FBE28]0.270kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: MP-5, MP9-N, PP-19-01, Vector 9, UZI, STM-9, Glock 17, P226R, M9A3"
modsilencersigsrd9Desc,"Weight: [4FBE28]0.255kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-9%[-]\nHipfire Accuracy: [FF4F33]-9%[-]\nDurability Burn: [FF4F33]+20%[-]\n\nCompatibility: MP-5, MP9-N, PP-19-01, Vector 9, UZI, STM-9, Glock 17, P226R, M9A3"

modsilencersigsrdqd, [FFD700]SIG SRD-QD Sound Suppressor[-]
modsilencersigsrdqdDesc,"Weight: [4FBE28]0.460kg[-]\nRecoil: [4FBE28]-30%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in .300blk, 7.62×39 & 7.62×51"

gunusp45tac,"USP 45 Tactical"
gunusp45tacDesc,"HK USP 45 Tactical Pistol\n\nUses Ammo Type: [D3CE1D].45ACP[-], can take a silencer.\nRepaired with: [D3CE1D]Weapon Repair Kit[-]"

gunusp45match,"USP 45 w Match Compensator"
gunusp45matchDesc,"HK USP 45 Pistol with Match Compensator\n\nUses Ammo Type: [D3CE1D].45ACP[-], can't take silencers.\nRepaired with: [D3CE1D]Weapon Repair Kit[-]"

modsilencerco45komega,"[09FF00]SilencerCo 45K Omega[-]"
modsilencerump45bt,"[09FF00]UMP-45 B&T Sound Suppressor[-]"
modsilencerco45komegaDesc,"Weight: [4FBE28]0.270kg[-]\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+15%[-]\n\nCompatibility: Vector 45, M45A1, M1911, USP 45 Tactical "
modsilencerump45btDesc,"Weight: [4FBE28]0.453kg[-]\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+15%[-]\n\nCompatibility: UMP-45"

modsilencertt33makeshift,"TT-33 Makeshift Sound Suppressor"
modmuzzlettlaserdtk,"TT Laser DTK"
modsilencerstechkinstd,"Stechkin Silencer"
modsilencerpp9klin,"PP-9 Klin Silencer"
modmuzzlemp5btqdbrake,"[09FF00]MP5 B&T QD Muzzle Brake[-]"
modmuzzlemp5noveske,"[09FF00]MP5 Noveske-style Muzzle Brake[-]"
modsilencerco46multi,"SilencerCo 46 Multi-caliber Sound Suppressor"
modsilencerco9osprey,"[09FF00]SilencerCo Osprey 9x19 Sound Suppressor [-]"
modsilencersigsrd9,"[004CFF]SIG SRD 9×19 Sound Suppressor[-]"
modmuzzlevityazbrakecompensator,"[09FF00]Vityaz Muzzle Brake-Compensator[-]"
modsilencermpxsd,"[BB00FF]MPX-SD Sound Suppressor[-]"
modmuzzlestm9brake,"[BB00FF]STM-9 Muzzle Brake[-]"
modmuzzlegl17carver4port,"Glock 17 Carver 4-Port Brake"
modmuzzlep226tjcustom,"P226 TJ Custom Muzzle Brake"
modsilencersr1mpstd,"SR-1MP Silencer"
modsilencersr2msv1381,"[004CFF]SR-2M Sound Suppressor (SV-1381)[-]"
modmuzzle1911anarchyoutdoors,"1911 Anarchy Outdoors Muzzle Brake"
modsilencermp7rotex2,"[004CFF]MP7 Rotex-II Sound Suppressor[-]"
modsilencerp90attenuator,"[004CFF]P90 Attenuator Sound Suppressor[-]"
modsilencer57gemtech,"Gemtech SFN-57 Sound Suppressor"

modsilencerak74tgpa,"[09FF00]AK-74 TGP-A Sound Suppressor[-]"
modmuzzleak74hexagonreactor,"[004CFF]AK-74 Hexagon Reactor Muzzle Brake[-]"
modsilencerak74hexagonwaffle,"[004CFF]AK-74 Hexagon Wafflemaker[-]"
modmuzzleak74jetmbr,"[BB00FF]AK-74 SRVV MBR Jet Muzzle Brake[-]"
modmuzzleak74zenitdtk1,"[BB00FF]AK Zenit DTK-1 Muzzle Brake[-]"
modsilencerhexagonAK,"[BB00FF]AK Hexagon Multi-caliber Sound Suppressor[-]"
modmuzzleak12std,"[BB00FF]AK-12 Muzzle Brake[-]"
modsilencerak12std,"[BB00FF]AK-12 Silencer[-]"
modmuzzlerpdbrakecompensator,"[BB00FF]RPD Muzzle Brake-Compensator[-]"
modmuzzle_mosin_tacfire_tanker_style_762x54r,"[09FF00]Mosin Tacfire Tanker Muzzle Brake[-]"
modsilencer_mosin_bramit_std_762x54r,"[09FF00]Mosin Bramit Sound Suppressor[-]"
modsilencerSV98std,"[004CFF]SV-98 Sound Suppressor[-]"
modmuzzleSV98mk2SRVV,"[004CFF]SV-98 SRVV Muzzle Brake-Compensator[-]"
modSVDmuzzlebrakecompensator,"[004CFF]SVDS Muzzle Brake-Compensator[-]"
modsilencerSVDrotor43,"[004CFF]SVDS Rotor 43 Sound Suppressor[-]"
modmuzzlepkzenitdtk,"[FFD700]PK Zenit DTK-1P Muzzle Brake[-]"
modmuzzleash12std,"[BB00FF]ASH-12 Muzzle Brake[-]"
modsilencerash12std,"[BB00FF]ASH-12 Silencer[-]"
modsilencergriffinm4sdk,"[09FF00]Griffin M4SD-K Sound Suppressor[-]"
modsilencersocomrc2,"[004CFF]SOCOM556-RC2 Sound Suppressor[-]"
modmuzzle_ar15_ferfrans_muzzle_brake_556x45,"[09FF00]AR-15 Ferfrans CQB Muzzle Brake[-]"
modmuzzle_ar15_double_star_carlson_tac_comp_556x45,"[004CFF]AR-15 DoubleStar CTC Compensator[-]"
modmuzzle_ar15_alientech_gubich_muzzle_brake_556x45,"[BB00FF]AR-15 AlienTech Muzzle Brake[-]"
modmuzzleAR10thunderbeast30cb,"[004CFF]AR-10 Thunder Beast 30CB Muzzle Brake[-]"
modmuzzleAR15thunderbeast223cb,"[004CFF]AR-15 Thunder Beast 223CB Muzzle Brake[-]"
modsilencerthunderbeastultra5,"[004CFF]Thunder Beast Ultra 5 Sound Suppressor[-]"
modsilencersdnaacmulti,"[FFD700]AAC SDN-6 Sound Suppressor[-]"
modmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51,"[004CFF]AR-10 PA M11 Severe-Duty Muzzle Brake[-]"
modmuzzleAR10kacqdc,"[BB00FF]AR-10 KAC QDC Muzzle Brake[-]"
modsilencerprskacqdc,"[BB00FF]KAC PRS/QDC Sound Suppressor[-]"
modmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51,"[FFD700]AR-10 Lantac Dragon Muzzle Brake-Compensator[-]"
modsilencerbtg28qd762,"[BB00FF]HK G28 B&T QD Sound Suppressor[-]"
modsilencerSIGclutchlokQD,"[FFD700]MCX-SPEAR SLX68-MG-QD Sound Suppressor[-]"
modmuzzlesigtwoportbrake,"[BB00FF]SIG Two Port Brake[-]"
modsilencersigsrd762ti,"[BB00FF]SIG SRD762Ti Sound Suppressor[-]"
modmuzzleAI338LMtactical,"[FFD700]AI .338 LM Muzzle Brake[-]"
modsilencerAI338LMsoundmoderator,"[FFD700]AI .338 LM Sound Suppressor[-]"

gunFALsa58dmr,"[004CFF]FN FAL DMR[-]"

gunrpg7,"[FFD700]RPG-7[-]"
gunrpg7Desc,"RPG-7 Rocket Launcher\n\nUses Ammo Type: [D3CE1D]PG-7VL Warhead[-]\nRepaired with: [D3CE1D]Weapon Repair Kit[-]"

gunfamas,"[004CFF]FAMAS[-]"
gunfamasDesc,"FAMAS Assault Rifle\n\nUses Ammo Type: [D3CE1D]5.56×45[-]\nRepaired with: [D3CE1D]Weapon Repair Kit[-]\n\nRequires a grip or under barrel to equip flashlights/lasers."

modchokeremingtontactical,"[004CFF]Remington Tactical Choke[-]"
modchokeremingtontacticalDesc,"Weight: [4FBE28]0.101kg[-]\nRecoil: [4FBE28]-15%[-]\nSpread: [4FBE28]-15%[-]\n\nCompatibility: M870, KSG-12, MP-153, M3 Benelli"

modchokeAA12Desc,"Weight: [4FBE28]0.101kg[-]\nRecoil: [4FBE28]-25%[-]\nSpread: [4FBE28]-25%[-]\n\nCompatibility: AA-12"

muzzle_mosin_tacfire_tanker_style_762x54rDesc,"Weight: [4FBE28]0.250kg[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: Mosin-Nagant"

modstockakzenitpt1Desc,"Weight: [4FBE28]0.480kg[-]\nErgonomics: [4FBE28]+6%[-]\nHipfire Accuracy: [4FBE28]+6%[-]\n\nCompatibility: PP-19-01, AKS-74UN, AK-74N/M,AK-103,  AK-107, AK-109, AKMN, Saiga-12K, Velociraptor"

modstockakzenitpt3Desc,"Weight: [4FBE28]0.250kg[-]\nErgonomics: [4FBE28]+22%[-]\nHipfire Accuracy: [4FBE28]+22%[-]\n\nCompatibility: PP-19-01, AKS-74UN, AK-74N/M,AK-103,  AK-107, AK-109, AKMN, Saiga-12K, Velociraptor"

modstockakzhukovmagpulDesc,"Weight: [4FBE28]0.430kg[-]\nErgonomics: [4FBE28]+24%[-]\nHipfire Accuracy: [4FBE28]+24%[-]\n\nCompatibility: AK-74N & AKMN & AK-103"

modstocka2ar15prsgen2tanDesc,"Weight: [4FBE28]0.950kg[-]\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\nRecoil: [4FBE28]-15%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1."

modstocka2ar15prsgen3Desc,"Weight: [4FBE28]0.970kg[-]\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: AR-15 styled stock. Can fit on many guns."

modstockar15b5precisionDesc,"Weight: [4FBE28]0.350kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\nRecoil: [4FBE28]-25%[-]\n\nCompatibility: AR-15 styled stock. Can fit on many guns."

modstockar15troym7a1Desc,"Weight: [4FBE28]0.400kg[-]\nErgonomics: [4FBE28]+7%[-]\nHipfire Accuracy: [4FBE28]+7%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1."

modstockar15glcoreDesc,"Weight: [4FBE28]0.461kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: AR-15 styled stock. Can fit on many guns."

modstockar15acesocomgen4Desc,"Weight: [4FBE28]0.470kg[-]\nErgonomics: [4FBE28]+40%[-]\nHipfire Accuracy: [4FBE28]+40%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1."

modstockar15hke1Desc,"Weight: [4FBE28]0.520kg[-]\nErgonomics: [4FBE28]+12%[-]\nHipfire Accuracy: [4FBE28]+12%[-]\n\nCompatibility: AR-15 styled stock. Can fit on many guns."

modstockar15ergof93proDesc,"Weight: [4FBE28]0.590kg[-]\nErgonomics: [4FBE28]+35%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1."

modstockfnminimilightweightDesc,"Weight: [4FBE28]0.300kg[-]\nErgonomics: [4FBE28]+30%[-]\nHipfire Accuracy: [4FBE28]+30%[-]\n\nCompatibility: FN Minimi"

modstockmaximcqbDesc,"Weight: [4FBE28]0.500kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+45%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"

modstockpmmulssDesc,"Weight: [4FBE28]0.460kg[-]\nErgonomics: [4FBE28]+45%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"

modstockSA58paraSPRDesc,"Weight: [4FBE28]0.950kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+5%[-]\n\nCompatibility: FN FAL"

modstockVLtorVSS11Desc,"Weight: [4FBE28]0.630kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: SCAR-H"

modstock417hke2Desc,"Weight: [4FBE28]0.550kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: HK417 & G28"

modstockpkzenitpt2Desc,"Weight: [4FBE28]0.640kg[-]\nErgonomics: [4FBE28]+30%[-]\nHipfire Accuracy: [4FBE28]+30%[-]\n\nCompatibility: PKP Pecheneg"

SMGSSkillMagazine,"SMGS Magazine"
SMGSSkillMagazineDesc,"Crafting SMGS.\nImproves SMGS weapon crafting skill."
craftingSMGS,"SMGS"
craftingSMGSName,"SMGS"
craftingSMGSDesc,"Reading [DECEA3]SMGS[-] enables you to craft SMGS."
craftingSMGSLongDesc,"Long Desc"

PistolsSkillMagazine,"Pistols Magazine"
PistolsSkillMagazineDesc,"Crafting a Pistol.\nImproves Pistols weapon crafting skill."
craftingPistols,"Pistols"
craftingPistolsName,"Pistols"
craftingPistolsDesc,"Reading [DECEA3]Pistols[-] enables you to craft Pistols."
craftingPistolsLongDesc,"Long Desc"

ShotgunsSkillMagazine,"Shotguns Magazine"
ShotgunsSkillMagazineDesc,"Crafting a Shotguns.\nImproves Shotguns weapon crafting skill."
craftingEFTShotguns,"Shotguns"
craftingEFTShotgunsName,"Shotguns"
craftingEFTShotgunsDesc,"Reading [DECEA3]Shotguns[-] enables you to craft Shotguns."
craftingEFTShotgunsLongDesc,"Long Desc"

RiflesSkillMagazine,"Rifles Magazine"
RiflesSkillMagazineDesc,"Crafting a Rifles.\nImproves Rifles weapon crafting skill."
craftingEFTRifles,"Rifles"
craftingEFTRiflesName,"Rifles"
craftingEFTRiflesDesc,"Reading [DECEA3]Rifles[-] enables you to craft Rifles."
craftingEFTRiflesLongDesc,"Long Desc"

MachinegunsSkillMagazine,"Machine Guns Magazine"
MachinegunsSkillMagazineDesc,"Crafting a Machine Gun.\nImproves Machine Gun weapon crafting skill."
craftingEFTMachineguns,"Machine Guns"
craftingEFTMachinegunsName,"Machine Guns"
craftingEFTMachinegunsDesc,"Reading [DECEA3]Machine Guns[-] enables you to craft Machine guns."
craftingEFTMachinegunsLongDesc,"Long Desc"

RocketsandLaunchersSkillMagazine,"Rockets and Launchers Magazine"
RocketsandLaunchersSkillMagazineDesc,"Crafting Rockets and Launchers.\nImproves Rockets and Launchers crafting skill."
craftingRocketsandLaunchers,"Rockets and Launchers"
craftingRocketsandLaunchersName,"Rockets and Launchers"
craftingRocketsandLaunchersDesc,"Reading [DECEA3]Rockets and Launchers[-] enables you to craft Rockets and Launchers."
craftingRocketsandLaunchersLongDesc,"Long Desc"

weaponModifiersBipodsForegripsSkillMagazine,"Weapon Modifiers Bipods and Foregrips Magazine"
weaponModifiersBipodsForegripsSkillMagazineDesc,"Bipods and grips for your guns, Learn to add bipods and foregrips to your weapons."
craftingBipodsForegrips,"Weapon Modifiers Bipods and Foregrips"
craftingBipodsForegripsName,"Weapon Modifiers Bipods and Foregrips"
craftingBipodsForegripsDesc,"Reading [DECEA3]Weapon Modifier[-] enables you to craft Bipods & Grips to equip on your guns."
craftingBipodsForegripsLongDesc,"Long Desc"

weaponModifiersGrenadeLauncherAttachmentsSkillMagazine,"Weapon Modifiers Grenade Launcher Attachment"
weaponModifiersGrenadeLauncherAttachmentsSkillMagazineDesc,"GrenadeLauncher for your guns, Learn to add a Grenade Launcher Attachment to your weapons."
craftingGrenadeLauncherAttachments,"Weapon Modifiers Grenade Launcher Attachment"
craftingGrenadeLauncherAttachmentsName,"Weapon Modifiers Grenade Launcher Attachment"
craftingGrenadeLauncherAttachmentsDesc,"Reading [DECEA3]Weapon Modifier[-] enables you to craft Grenade Launcher Attachment to equip on your guns."
craftingGrenadeLauncherAttachmentsLongDesc,"Long Desc"

weaponModifiersScopesSkillMagazine,"Weapon Modifiers Scopes"
weaponModifiersScopesSkillMagazineDesc,"Scopes for your guns, Learn to add a Scope to your weapons."
craftingScopes,"Weapon Modifiers Scopes"
craftingScopesName,"Weapon Modifiers Scopes"
craftingScopesDesc,"Reading [DECEA3]Weapon Modifier[-] enables you to craft Scopes to equip on your guns."
craftingScopesLongDesc,"Long Desc"

weaponModifiersMagazinesSkillMagazine,"Weapon Modifiers Magazines"
weaponModifiersMagazinesSkillMagazineDesc,"Magazines for your guns, Learn to add a Magazine to your weapons."
craftingMagazines,"Weapon Modifiers Magazines"
craftingMagazinesName,"Weapon Modifiers Magazines"
craftingMagazinesDesc,"Reading [DECEA3]Weapon Modifier[-] enables you to craft Magazines to equip on your guns."
craftingMagazinesLongDesc,"Long Desc"

weaponModifiersSilencersSkillMagazine,"Weapon Modifiers Silencers"
weaponModifiersSilencersSkillMagazineDesc,"Silencers for your guns, Learn to craft a a Silencer to your weapons."
craftingSilencers,"Weapon Modifiers Silencers"
craftingSilencersName,"Weapon Modifiers Silencers"
craftingSilencersDesc,"Reading [DECEA3]Weapon Modifier[-] enables you to craft Silencers to equip on your guns."
craftingSilencersLongDesc,"Long Desc"

weaponModifiersStocksSkillMagazine,"Weapon Modifiers Stocks"
weaponModifiersStocksSkillMagazineDesc,"Stocks for your guns, Learn to craft a Stocks to your weapons."
craftingStocks,"Weapon Modifiers Stocks"
craftingStocksName,"Weapon Modifiers Stocks"
craftingStocksDesc,"Reading [DECEA3]Weapon Modifier[-] enables you to craft Stocks to equip on your guns."
craftingStocksLongDesc,"Long Desc"

DoctorMedicalJournalsSkillMagazine,"Doctor Medical Journals"
DoctorMedicalJournalsSkillMagazineDesc,"Medical needs, Learn to craft Medical Items."
craftingDoctorMedicalJournals,"crafting Doctor Medical Journals"
craftingDoctorMedicalJournalsName,"Doctor Medical Journals"
craftingDoctorMedicalJournalsDesc,"Reading [DECEA3]Medical Journals[-] enables you to craft Medical Items to help."
craftingDoctorMedicalJournalsLongDesc,"Long Desc"

BooksOfASurgeonSkillMagazine,"Surgeons Books"
BooksOfASurgeonSkillMagazineDesc,"Medical needs, Learn to craft Injectors."
craftingBooksOfASurgeon,"crafting Surgeons Books"
craftingBooksOfASurgeonName,"Surgeons Books"
craftingBooksOfASurgeonDesc,"Reading [DECEA3]Surgeons Books[-] enables you to craft Injectors."
craftingBooksOfASurgeonLongDesc,"Long Desc"

HeadLightsandNVGSSkillMagazine,"headLights & NVGS Magazine"
HeadLightsandNVGSSkillMagazineDesc,"Crafting headLights.\nImproves night vision."
craftingheadLightsandNVG,"headLights & NVGS"
craftingheadLightsandNVGName,"headLights & NVGS"
craftingheadLightsandNVGDesc,"Reading [DECEA3]headLights & NVGS[-] enables you to craft headLights & NVGS."
craftingheadLightsandNVGLongDesc,"Long Desc"

perkEFTXSMGSRank1Desc,Bloody Galah,,
perkEFTXSMGSRank2Desc,Stupid Peacock,,
perkEFTXSMGSRank3Desc,Noisy Cockatoo,,
perkEFTXSMGSRank4Desc,The Emu Wars,,
perkEFTXSMGSRank5Desc,Swooping Magpies,,

perkEFTXPistolsRank1Desc,Finding Nemo,,
perkEFTXPistolsRank2Desc,Thats not a knife,,
perkEFTXPistolsRank3Desc,Dingoes ate my baby,,
perkEFTXPistolsRank4Desc,Shrimp on the barbie,,
perkEFTXPistolsRank5Desc,Crocodile Dundee,,

perkEFTXShotgunsRank1Desc,Dingoes,,
perkEFTXShotgunsRank2Desc,Koalafications,,
perkEFTXShotgunsRank3Desc,Wallabies,,
perkEFTXShotgunsRank4Desc,Kangaroos,,
perkEFTXShotgunsRank5Desc,Drop Bears,,

perkEFTXBoomBoomRank1Desc,Boom,,
perkEFTXBoomBoomRank2Desc,Big Boom,,
perkEFTXBoomBoomRank3Desc,Dropping Bombs,,
perkEFTXBoomBoomRank4Desc,Boom Boom Boom lets destroy that room,,
perkEFTXBoomBoomRank5Desc,Biggest of the biggest Boom Booms,,

perkEFTXRiflesRank1Desc,Antechinus,,
perkEFTXRiflesRank2Desc,Monjon,,
perkEFTXRiflesRank3Desc,Australian Bustard,,
perkEFTXRiflesRank4Desc,Wunderpus,,
perkEFTXRiflesRank5Desc,Western Gobbleguts,,

perkEFTXMGSRank1Desc,Mate,,
perkEFTXMGSRank2Desc,She'll be right,,
perkEFTXMGSRank3Desc,Pull Ya head in,,
perkEFTXMGSRank4Desc,Banger,,
perkEFTXMGSRank5Desc,As mad as a cut snake,,

perkEFTXBipodsForegripsRank1Desc,Fair dinkum,,
perkEFTXBipodsForegripsRank2Desc,Dog's breakfast,,
perkEFTXBipodsForegripsRank3Desc,Woop Woop,,
perkEFTXBipodsForegripsRank4Desc,Yeah, nah,,
perkEFTXBipodsForegripsRank5Desc,Bludger,,

perkEFTXLauncherRank1Desc,Accadacca,,
perkEFTXLauncherRank2Desc,Ankle Biter,,
perkEFTXLauncherRank3Desc,Beauty,,
perkEFTXLauncherRank4Desc,Budgie Smugglers,,
perkEFTXLauncherRank5Desc,Cobber,,

perkEFTXScopesRank1Desc,You beauty,,
perkEFTXScopesRank2Desc,Gone troppo,,
perkEFTXScopesRank3Desc,Drongo,,
perkEFTXScopesRank4Desc,Corker,,
perkEFTXScopesRank5Desc,Rip Snorters,,

perkEFTXMagazinesRank1Desc,Bugger off,,
perkEFTXMagazinesRank2Desc,Strewth,,
perkEFTXMagazinesRank3Desc,Wombat,,
perkEFTXMagazinesRank4Desc,Bollocks,,
perkEFTXMagazinesRank5Desc,G'day,,

perkEFTXSilencersRank1Desc,Flat out,,
perkEFTXSilencersRank2Desc,Crikey,,
perkEFTXSilencersRank3Desc,Hunting wabbits,,
perkEFTXSilencersRank4Desc,No Wucka’s,,
perkEFTXSilencersRank5Desc,Brolly,,

perkEFTXStocksRank1Desc,Chook,,
perkEFTXStocksRank2Desc,Dag,,
perkEFTXStocksRank3Desc,Deadset,,
perkEFTXStocksRank4Desc,Durry,,
perkEFTXStocksRank5Desc,Gnarly,,

perkEFTXDoctorJournalsRank1Desc,Croaker,,
perkEFTXDoctorJournalsRank2Desc,Sawbones ,,
perkEFTXDoctorJournalsRank3Desc,Doc,,
perkEFTXDoctorJournalsRank4Desc,Crack a fat,,
perkEFTXDoctorJournalsRank5Desc,Medico,,

perkEFTXSurgeonsBooksRank1Desc,Sickie,,
perkEFTXSurgeonsBooksRank2Desc,Snag,,
perkEFTXSurgeonsBooksRank3Desc,Straya,,
perkEFTXSurgeonsBooksRank4Desc,Swag,,
perkEFTXSurgeonsBooksRank5Desc,True Blue,,

perkEFTXLightsRank1Desc,Good On Ya,,
perkEFTXLightsRank2Desc,Hard Yakka,,
perkEFTXLightsRank3Desc,Larrikin,,
perkEFTXLightsRank4Desc,Rooted,,
perkEFTXLightsRank5Desc,Pork Chop,,
